CCL,48.8899993896,48.5699996948
LYB,88.5,89.0
FTI,18.3110122681,17.96875
SANW,2.4900000095,2.4800000191
TEVA,7.8200001717,7.5700001717
ENDP,3.8299999237,3.3399999142
UNFI,13.3999996185,12.0100002289
MAS,41.3300018311,41.1800003052
OPK,2.1099998951,2.0399999619
TARO,81.5299987793,80.0899963379
AMTD,9.0500001907,8.8999996185
LCI,13.9099998474,13.3699998856
LPLA,84.1900024414,84.6299972534
FIVN,55.8600006104,58.0600013733
NVO,51.75,51.7900009155
BMA,23.2000007629,24.4799995422
CME,214.0599975586,212.8899993896
AKAM,89.1699981689,89.7300033569
HD,231.1499938965,227.9900054932
PAA,21.8700008392,21.7000007629
PAGP,22.3999996185,22.3299999237
MT,15.5799999237,15.1800003052
ADXS,0.3689999878,0.2899999917
AM,7.7199997902,7.2199997902
NFLX,291.5599975586,280.2600097656
VLO,84.3199996948,83.6100006104
CMCSA,47.0400009155,46.6699981689
STXS,4.3800001144,4.1300001144
CHKP,108.7200012207,108.3000030518
GOGO,7.0999999046,6.5500001907
OPTT,2.1199998856,1.9299999475
XBI,82.7799987793,82.7300033569
XOMA,21.6399993896,20.5
SPHS,0.7073000073,0.6856999993
ONTX,26.25,25.3500003815
NCR,32.1699981689,32.5099983215
ARES,29.4099998474,29.5
PLAY,40.8600006104,41.1599998474
MO,40.8600006104,40.4300003052
LXRX,3.8099999428,3.4700000286
W,131.6000061035,124.2799987793
SBAC,250.9900054932,252.4400024414
DVA,61.4000015259,59.9099998474
X,10.8599996567,11.0699996948
OSTK,15.3000001907,15.8599996567
NVS,86.4700012207,87.6399993896
IBB,104.3499984741,104.5800018311
AERI,21.4899997711,23.3600006104
EWU,31.7099990845,31.7600002289
DLR,125.0299987793,124.3199996948
