DISH,31.1700000763,32.75
INTU,265.8699951172,270.8599853516
ENPH,28.7700004578,31.0699996948
ADBE,282.2399902344,292.75
VIPS,6.6500000954,6.7699999809
HEI,138.7400054932,140.2799987793
NMR,3.5899999142,3.6400001049
NCTY,9.0,8.8000001907
BABA,155.7299957275,161.7100067139
MOMO,29.7999992371,30.0699996948
CDNS,68.25,69.5100021362
TFX,358.1600036621,357.8099975586
APO,32.4500007629,34.0099983215
BIDU,98.3899993896,99.3799972534
PAYC,225.1399993896,232.4499969482
YY,55.7400016785,54.6500015259
WB,35.7999992371,36.5
TOUR,3.0,2.9800000191
LLY,110.3700027466,111.9599990845
SPLK,122.0,124.7099990845
XOM,69.8600006104,70.8499984741
IDXX,267.3399963379,269.8900146484
DXCM,146.4100036621,148.6799926758
NEOG,34.7649993896,35.1399993896
CRL,130.0099945068,133.2599945068
STE,151.6499938965,153.0700073242
ICLR,152.2200012207,155.1600036621
A,66.8700027466,68.4300003052
PKI,81.7600021362,83.4300003052
WAT,207.3200073242,211.0500030518
TMO,272.3599853516,277.4400024414
BRKR,41.1199989319,42.0400009155
MTD,701.2600097656,709.200012207
ZION,41.1100006104,41.7200012207
FITB,26.7299995422,26.7999992371
EHTH,104.0199966431,108.0
WMS,33.1899986267,33.4500007629
AVB,202.5299987793,203.9700012207
ARE,143.5099945068,144.4700012207
TMUS,76.4899978638,76.9400024414
RPM,66.0400009155,68.7200012207
ALK,62.1199989319,63.4700012207
QSR,75.0800018311,78.0500030518
DXR,9.9399995804,9.2600002289
CIB,48.0699996948,50.0
F,9.4300003052,9.5600004196
NOC,351.9400024414,364.549987793
DCO,45.6399993896,44.8300018311
KLAC,134.1600036621,135.9400024414
COKE,301.3599853516,326.1000061035
