JNPR,24.25,24.0300006866
DISH,36.25,35.6300010681
TOL,40.5400009155,40.1399993896
AIR,45.4599990845,45.3699989319
CCI,138.9100036621,142.9900054932
FNV,91.4499969482,93.2300033569
AG,9.779999733,9.779999733
MAG,11.2299995422,11.6800003052
BTG,3.2200000286,3.2999999523
IAG,3.3699998856,3.4900000095
KGC,4.9400000572,5.1999998093
AMX,14.4600000381,15.029999733
TSN,87.6200027466,88.9800033569
AUY,3.3499999046,3.4600000381
ENPH,23.0699996948,25.2700004578
HSY,149.0700073242,153.8999938965
PAAS,16.6700000763,16.9099998474
FSM,3.4500000477,3.5299999714
NG,6.1599998474,6.3800001144
TFX,330.0,339.5299987793
AU,19.4799995422,19.5599994659
EXK,2.4400000572,2.5099999905
ARL,14.3800001144,15.0600004196
MU,50.1800003052,51.0
FAST,33.4399986267,33.4599990845
VTR,71.4499969482,73.4100036621
COHR,161.5099945068,160.2599945068
SRC,47.2599983215,47.7900009155
NNN,54.1100006104,55.1800003052
USB,55.2999992371,55.7099990845
STOR,36.7900009155,37.3400001526
TTEC,47.7400016785,49.2599983215
PLAY,41.9399986267,40.5600013733
STZ,204.8000030518,206.1199951172
PVH,90.3099975586,87.8000030518
NRG,39.0999984741,39.0800018311
O,72.0930252075,73.7112426758
CIR,38.5,38.0200004578
BAC,29.8500003815,29.7700004578
GOLD,17.3299999237,17.9799995422
DRD,4.1500000954,4.3899998665
SPWR,8.5265226364,9.5022916794
NEM,38.6100006104,39.5299987793
AEM,56.3699989319,57.75
SPLK,117.5,118.0
AEE,78.0999984741,77.8099975586
DHI,49.0600013733,49.6599998474
DY,52.75,53.6199989319
TJX,55.9399986267,55.8400001526
NVO,50.7400016785,51.0299987793
