BSX,31.5400009155,31.6200008392
BCE,38.6399993896,39.75
TV,5.5300002098,5.4499998093
FNV,97.0199966431,99.6399993896
CENX,3.3699998856,3.5
CLF,3.75,3.7799999714
WIT,3.0899999142,2.9200000763
HBM,1.8700000048,1.7200000286
TD,40.8899993896,40.4399986267
FLR,6.0799999237,6.7100000381
CAR,13.6300001144,12.7399997711
PENN,12.029999733,11.5500001907
ASTE,32.6699981689,34.7299995422
HEES,13.7299995422,14.029999733
EWZ,23.9799995422,22.2399997711
G,28.2199993134,28.0300006866
X,5.8000001907,6.1100001335
WBA,45.2700004578,45.0699996948
ERII,7.0399999619,7.25
NVEE,37.9900016785,38.8600006104
BIDU,98.5400009155,98.6800003052
DOW,28.5499992371,27.8400001526
FCX,6.3200001717,6.3499999046
MT,9.3500003815,8.7700004578
BNS,38.5200004578,39.0400009155
GVA,13.7399997711,14.8000001907
ABBV,75.4000015259,72.1200027466
BMRN,82.1500015259,82.0
FLS,22.5200004578,22.6100006104
FSM,2.2799999714,2.2899999619
MFC,11.8599996567,11.8599996567
AGYS,15.75,16.2800006866
GGB,1.9299999475,1.8500000238
CRS,18.75,18.75
CMC,14.8299999237,15.1899995804
OXLC,4.0599999428,3.9600000381
SYK,162.7799987793,153.5
NOK,3.0899999142,3.0399999619
STLD,21.9099998474,21.6100006104
KYN,3.4200000763,3.2699999809
CX,1.8700000048,2.0599999428
URI,95.1200027466,96.9400024414
SIRI,4.8400001526,4.7600002289
VALE,8.220000267,7.9400000572
CAKE,16.6800003052,16.1499996185
SAFM,120.5,121.4899978638
FSLR,36.1199989319,34.75
HAS,70.8000030518,68.0400009155
CRK,4.9400000572,5.0900001526
CNX,5.7199997902,5.1900000572
